2.050451917477670583e-02,2.280746154396470771e-02,2.186155827593457349e-02,2.382557952339053875e-02,1.881704443278102434e-02,2.294370906587138437e-02,2.462662151827189894e-02,1.743812912623242395e-02,2.689742599009815188e-02,2.353764148915329230e-02,5.000000000000000000e-01,1.841197603921281012e-02,1.923060666787591161e-02,1.817231468864310279e-02,1.814750470055854353e-02,1.817748497131036270e-02,2.074502048116495107e-02,1.635276785939722421e-02,1.598036729271517728e-02,1.884554366857951052e-02,1.831482734515246097e-02,1.856500439331285751e-02,1.781936139703010902e-02,1.796044211673233568e-02,1.910473073334818458e-02,1.987452408493098344e-02
1.816256870200014251e-02,2.019472457125291026e-02,2.040349142393992413e-02,1.896955040947036208e-02,1.796431886617689405e-02,1.830804275426766575e-02,1.985703685763621357e-02,1.851548463957145008e-02,1.782532708093977764e-02,1.954899958134766191e-02,1.841197603921281012e-02,5.000000000000000000e-01,2.440052045745805254e-02,2.267142610302069414e-02,2.270885138424209512e-02,2.264480930850127499e-02,1.972151800177581599e-02,1.907120569292710191e-02,1.868483737503632419e-02,2.124989302544850675e-02,2.153775640185277146e-02,1.989209354490978354e-02,2.224155555955042995e-02,2.262748943216535275e-02,2.169865227647326672e-02,2.235794634121627406e-02
1.987395905687277739e-02,1.998551236533198036e-02,2.038470721001087518e-02,1.993442600846312765e-02,1.839038691792028307e-02,2.039583941851327853e-02,1.970076981329611787e-02,1.879520899266804226e-02,1.925281231616017205e-02,1.930963561253923322e-02,1.923060666787591161e-02,2.440052045745805254e-02,5.000000000000000000e-01,2.193025117812578625e-02,2.197761200344290622e-02,2.193217644573908914e-02,2.103785767592378231e-02,1.934065074910592749e-02,1.867620820194566128e-02,2.120686114039372488e-02,2.150663314938095622e-02,1.956153934919897808e-02,2.251683832706241617e-02,2.197792301889370248e-02,2.087627496608843863e-02,2.133859343322301594e-02
1.833444595248139020e-02,2.016618515992914251e-02,2.095781057028668626e-02,1.911066086506411910e-02,1.874669545618593697e-02,1.915827959323768148e-02,1.926471540612951019e-02,1.916169738444258724e-02,1.757430562957695147e-02,2.027585871037989457e-02,1.817231468864310279e-02,2.267142610302069414e-02,2.193025117812578625e-02,5.000000000000000000e-01,2.557229446357150299e-02,2.546681497236660124e-02,1.884062228743926815e-02,1.887466934634409246e-02,1.810107220926131244e-02,2.213115571596902323e-02,2.238962832777522532e-02,2.115622449674933736e-02,2.256731215312307234e-02,2.283684607125546079e-02,2.193059398262989929e-02,2.195780823295447742e-02
1.827062094783196006e-02,2.015408805969338968e-02,2.087562741356136647e-02,1.905232192030073546e-02,1.871510566118390201e-02,1.900354395067770097e-02,1.924686291933919505e-02,1.918937967400818900e-02,1.749045647418217414e-02,2.022928685970745016e-02,1.814750470055854353e-02,2.270885138424209512e-02,2.197761200344290622e-02,2.557229446357150299e-02,5.000000000000000000e-01,2.545943940338169648e-02,1.887749321533608790e-02,1.896314972499476420e-02,1.813820145979228027e-02,2.210268467337604681e-02,2.235335830123864193e-02,2.109837093948757972e-02,2.259792087714744546e-02,2.286773308902544793e-02,2.189435995332206231e-02,2.202008164534764723e-02
1.828770938642757665e-02,2.018566322185620654e-02,2.091670406974258101e-02,1.914695929811987413e-02,1.884911288987475148e-02,1.918206512654324278e-02,1.926626611246273074e-02,1.916384307979252660e-02,1.751457975752714752e-02,2.025799324602522294e-02,1.817748497131036270e-02,2.264480930850127499e-02,2.193217644573908914e-02,2.546681497236660124e-02,2.545943940338169648e-02,5.000000000000000000e-01,1.881408523367414723e-02,1.891633466845715067e-02,1.809614523013130041e-02,2.213633878959497814e-02,2.238737049088529094e-02,2.110724599832749376e-02,2.258378919706777177e-02,2.279420954762307466e-02,2.190633537835900285e-02,2.197803150592515103e-02
2.158813205683594860e-02,1.846608993299275053e-02,1.837864640637312461e-02,2.115488901339791089e-02,1.686436805985110782e-02,2.211540483623336550e-02,1.947305191954343956e-02,1.737927259612827985e-02,2.242790915243798866e-02,1.791436130985903097e-02,2.074502048116495107e-02,1.972151800177581599e-02,2.103785767592378231e-02,1.884062228743926815e-02,1.887749321533608790e-02,1.881408523367414723e-02,5.000000000000000000e-01,2.281073702867485870e-02,2.323374809232677668e-02,1.853349645475229832e-02,1.890528601034873607e-02,1.765516838572827804e-02,1.995596542355757355e-02,1.926192013169221798e-02,1.837435354725332204e-02,1.924866305896005131e-02
1.685623161068360715e-02,1.666355636177951904e-02,1.738392967095828134e-02,1.662026618330412694e-02,1.843237750457499963e-02,1.691128710862315615e-02,1.611882746626000507e-02,1.977460821130489627e-02,1.605237611563654909e-02,1.684731748898928017e-02,1.635276785939722421e-02,1.907120569292710191e-02,1.934065074910592749e-02,1.887466934634409246e-02,1.896314972499476420e-02,1.891633466845715067e-02,2.281073702867485870e-02,5.000000000000000000e-01,2.598123254606224050e-02,1.853601086246797064e-02,1.851207360250578526e-02,1.744413350745432217e-02,1.928806935222012603e-02,1.919998351084708718e-02,1.829567906563354246e-02,1.860826443252582701e-02
1.653818379249493570e-02,1.644269659668158232e-02,1.678128153062681191e-02,1.645124093181381600e-02,1.783478707684602038e-02,1.651495951327377684e-02,1.589542087530042974e-02,1.927189835616622410e-02,1.587097378071516268e-02,1.624472251988305985e-02,1.598036729271517728e-02,1.868483737503632419e-02,1.867620820194566128e-02,1.810107220926131244e-02,1.813820145979228027e-02,1.809614523013130041e-02,2.323374809232677668e-02,2.598123254606224050e-02,5.000000000000000000e-01,1.796392047758445937e-02,1.803084178256036604e-02,1.710955005321890265e-02,1.869202482489992073e-02,1.885368992507985286e-02,1.798357330769280796e-02,1.804121003246334648e-02
1.913346738128238189e-02,2.103855395987759558e-02,2.156871761012939606e-02,2.004001123880927090e-02,1.935102372024879308e-02,1.986565931220936332e-02,1.911311750391828448e-02,2.021311225997128591e-02,1.784980853081223270e-02,2.036169471747586307e-02,1.884554366857951052e-02,2.124989302544850675e-02,2.120686114039372488e-02,2.213115571596902323e-02,2.210268467337604681e-02,2.213633878959497814e-02,1.853349645475229832e-02,1.853601086246797064e-02,1.796392047758445937e-02,5.000000000000000000e-01,2.455301737635627590e-02,2.116472282082412434e-02,2.137795512134989251e-02,2.138720814527487329e-02,2.210001657103178793e-02,2.150339070876787495e-02
1.949632163713723235e-02,2.022082561649898858e-02,2.106587583953438425e-02,1.951844947488498572e-02,1.928374397105965532e-02,1.986498440813756761e-02,2.015026333656670665e-02,2.027196469220524447e-02,1.837300505333172573e-02,2.032182314529086542e-02,1.831482734515246097e-02,2.153775640185277146e-02,2.150663314938095622e-02,2.238962832777522532e-02,2.235335830123864193e-02,2.238737049088529094e-02,1.890528601034873607e-02,1.851207360250578526e-02,1.803084178256036604e-02,2.455301737635627590e-02,5.000000000000000000e-01,2.167767904780583052e-02,2.167085250489135528e-02,2.165608238638663807e-02,2.093050259167474753e-02,2.026464224745989223e-02
2.080009523285865011e-02,1.960809183739057465e-02,2.005970126781096360e-02,1.835209942765269123e-02,1.787618330492208099e-02,1.846061139553215394e-02,1.946488062447087469e-02,1.748915517725411692e-02,1.785874536738197432e-02,2.012568531361310850e-02,1.856500439331285751e-02,1.989209354490978354e-02,1.956153934919897808e-02,2.115622449674933736e-02,2.109837093948757972e-02,2.110724599832749376e-02,1.765516838572827804e-02,1.744413350745432217e-02,1.710955005321890265e-02,2.116472282082412434e-02,2.167767904780583052e-02,5.000000000000000000e-01,2.099179089874593507e-02,2.098721557836020699e-02,1.974408164122370621e-02,2.037242610898412978e-02
1.906865380074974567e-02,1.991872183830694504e-02,2.061977175202450024e-02,1.880640769718592425e-02,1.845443756702377577e-02,1.893341007727939590e-02,1.899985215119985582e-02,1.874104411388805014e-02,1.817692394221394336e-02,2.000935586957721182e-02,1.781936139703010902e-02,2.224155555955042995e-02,2.251683832706241617e-02,2.256731215312307234e-02,2.259792087714744546e-02,2.258378919706777177e-02,1.995596542355757355e-02,1.928806935222012603e-02,1.869202482489992073e-02,2.137795512134989251e-02,2.167085250489135528e-02,2.099179089874593507e-02,5.000000000000000000e-01,2.452860457484835541e-02,2.286242742001799721e-02,2.210285671141956274e-02
1.857431892346793692e-02,1.994787304040874371e-02,2.018999855918412675e-02,1.871059432876815559e-02,1.830203568162620115e-02,1.806830788212839337e-02,1.911652055498011191e-02,1.877436587182977970e-02,1.755993062046343894e-02,2.022065003579621989e-02,1.796044211673233568e-02,2.262748943216535275e-02,2.197792301889370248e-02,2.283684607125546079e-02,2.286773308902544793e-02,2.279420954762307466e-02,1.926192013169221798e-02,1.919998351084708718e-02,1.885368992507985286e-02,2.138720814527487329e-02,2.165608238638663807e-02,2.098721557836020699e-02,2.452860457484835541e-02,5.000000000000000000e-01,2.368940664323826439e-02,2.246524384687085402e-02
1.829817983358300246e-02,2.114224964097961151e-02,2.155940247907108670e-02,1.993644840454771722e-02,1.877298275542130593e-02,1.901712382804820328e-02,1.955594221213600298e-02,1.905655495143480233e-02,1.823471018168838428e-02,2.102733021188821910e-02,1.910473073334818458e-02,2.169865227647326672e-02,2.087627496608843863e-02,2.193059398262989929e-02,2.189435995332206231e-02,2.190633537835900285e-02,1.837435354725332204e-02,1.829567906563354246e-02,1.798357330769280796e-02,2.210001657103178793e-02,2.093050259167474753e-02,1.974408164122370621e-02,2.286242742001799721e-02,2.368940664323826439e-02,5.000000000000000000e-01,2.244678969370501181e-02
1.852721639587109892e-02,2.161842059385826742e-02,2.108215758100481438e-02,2.066488817781641368e-02,1.837994963940504239e-02,1.921997721409770751e-02,1.900337263435363661e-02,1.854667033648244381e-02,1.833769913071883403e-02,1.976018145982149504e-02,1.987452408493098344e-02,2.235794634121627406e-02,2.133859343322301594e-02,2.195780823295447742e-02,2.202008164534764723e-02,2.197803150592515103e-02,1.924866305896005131e-02,1.860826443252582701e-02,1.804121003246334648e-02,2.150339070876787495e-02,2.026464224745989223e-02,2.037242610898412978e-02,2.210285671141956274e-02,2.246524384687085402e-02,2.244678969370501181e-02,5.000000000000000000e-01
