D00035,D00110,D00136,D00195,D00219,D00225,D00227,D00228,D00234,D00252,D00274,D00283,D00293,D00294,D00303,D00319,D00326,D00329,D00331,D00332,D00335,D00336,D00338,D00340,D00345,D00349,D00351,D00354,D00358,D00364,D00367,D00373,D00379,D00380,D00392,D00394,D00418,D00437,D00438,D00451,D00456,D00464,D00474,D00477,D00480,D00495,D00499,D00504,D00512,D00513,D00519,D00521,D00524,D00528,D00530,D00533,D00536,D00537,D00538,D00539,D00542,D00543,D00544,D00545,D00546,D00547,D00548,D00549,D00550,D00552,D00553,D00560,D00563,D00574,D00593,D00594,D00607,D00611,D00615,D00616,D00617,D00618,D00619,D00629,D00631,D00633,D00636,D00638,D00639,D00640,D00642,D00647,D00648,D00649,D00650,D00651,D00654,D00656,D00658,D00677,D00678,D00694,D00697,D00704,D00708,D00709,D00711,D00726,D00732,D00733,D00735,D00738,D00739,D00740,D00741,D00759,D00760,D00761,D00765,D00771,D00775,D00779,D00791,D00798,D00799,D00809,D00812,D00816,D00823,D00831,D00960,D00963,D00964,D01071,D01108,D01111,D01118,D01242,D01243,D01253,D01256,D01275,D01287,D01295,D01350,D01448,D01450,D01453,D01575,D01599,D01603,D01712,D01768,D01799,D01828,D01854,D01969,D02041,D02086,D02087,D02088,D02092,D02098,D02101,D02163,D02173,D02204,D02207,D02234,D02237,D02253,D02261,D02262,D02272,D02347,D02356,D02360,D02362,D02409,D02461,D02485,D02546,D02566,D02630,D02914,D03037,D03180,D03274,D03365,D03450,D03580,D03742,D03826,D03830,D03878,D03991,D04034,D04048,D04370,D04790,D04985,D04999,D05024,D05077,D05156,D05453,D05458,D05461,D06106,D06172
0.0,0.16129000000000002,0.14285699999999998,0.15625,0.241379,0.241379,0.157895,0.241379,0.170732,0.28,0.15,0.193548,0.214286,0.4,0.258065,0.181818,0.2,0.205882,0.4,0.083333,0.25,0.20512800000000003,0.1875,0.347826,0.357143,0.205882,0.16279100000000002,0.363636,0.24,0.205882,0.214286,0.21875,0.25,0.28,0.0,0.241379,0.16,0.181818,0.12820499999999999,0.36,0.28571399999999997,0.214286,0.25,0.230769,0.25,0.041667,0.034483,0.28571399999999997,0.22222199999999998,0.230769,0.347826,0.139535,0.086957,0.166667,0.23333299999999998,0.269231,0.291667,0.16129000000000002,1.0,0.043477999999999996,0.0,0.0,0.0,0.0,0.0,0.04,0.28,0.227273,0.23333299999999998,0.3,0.304348,0.170732,0.259259,0.24,0.170732,0.175,0.11363599999999999,0.0,0.23809499999999997,0.18918900000000002,0.136364,0.2,0.14285699999999998,0.14285699999999998,0.194444,0.368421,0.21052600000000002,0.15,0.333333,0.212121,0.13333299999999998,0.228571,0.12121199999999999,0.14285699999999998,0.322581,0.37931,0.307692,0.307692,0.307692,0.266667,0.258065,0.181818,0.241379,0.045455,0.26087,0.083333,0.24,0.214286,0.269231,0.21875,0.16129000000000002,0.178571,0.2,0.230769,0.172414,0.097826,0.058824,0.103448,0.039216,0.315789,0.26087,0.193548,0.17948699999999998,0.212121,0.18918900000000002,0.241379,0.25,0.25,0.193548,0.205882,0.16129000000000002,0.0,0.16129000000000002,0.0,0.125,0.15625,0.23333299999999998,0.2,0.291667,0.20689699999999997,0.266667,0.14893599999999999,0.2,0.166667,0.048076999999999995,0.137255,0.193548,0.16,0.190476,0.241379,0.236842,0.14285699999999998,0.193548,0.269231,0.28571399999999997,0.125,0.136364,0.241379,0.230769,0.18421099999999999,0.26087,0.146341,0.2,0.092308,0.155556,0.16129000000000002,0.034483,0.1,0.10526300000000001,0.09302300000000001,0.021738999999999998,0.171429,0.15,0.15,0.193548,0.146341,0.214286,0.225806,0.21875,0.145833,0.14285699999999998,0.034483,0.25,0.136364,0.190476,0.170732,0.035713999999999996,0.152174,0.181818,0.085106,0.152542,0.172414,0.156863,0.155556,0.181818,0.205882,0.134615,0.2,0.275862,0.05128200000000001,0.03125,0.19230799999999998,0.181818,0.18918900000000002,0.090909,0.178571,0.315789,0.075949,0.033333,0.272727
0.125,0.103448,0.058824,0.1,0.06666699999999999,0.06666699999999999,0.11111099999999999,0.06666699999999999,0.073171,0.0,0.076923,0.1,0.153846,0.043477999999999996,0.06060599999999999,0.12903199999999998,0.06666699999999999,0.193548,0.033333,0.157895,0.078947,0.075,0.13333299999999998,0.038462,0.0625,0.08823500000000001,0.069767,0.0,0.125,0.08823500000000001,0.034483,0.09375,0.068966,0.12,0.333333,0.103448,0.041667,0.09375,0.081081,0.07142899999999999,0.185185,0.11111099999999999,0.368421,0.12,0.068966,0.4,0.44444399999999995,0.045455,0.11538499999999999,0.076923,0.0,0.07142899999999999,0.10526300000000001,0.2,0.1,0.11538499999999999,0.038462,0.103448,0.043477999999999996,1.0,0.0,0.0,0.058824,0.0,0.0,0.047619,0.12,0.095238,0.06451599999999999,0.1,0.130435,0.073171,0.07142899999999999,0.42105299999999996,0.157895,0.10256400000000002,0.046512,0.15,0.090909,0.11111099999999999,0.069767,0.085714,0.047619,0.125,0.083333,0.047619,0.076923,0.10526300000000001,0.090909,0.058824,0.068182,0.054054,0.044775999999999996,0.0,0.05714299999999999,0.028571,0.034483,0.11111099999999999,0.034483,0.096774,0.166667,0.09375,0.230769,0.117647,0.315789,0.294118,0.227273,0.11111099999999999,0.11538499999999999,0.09375,0.103448,0.11538499999999999,0.103448,0.12,0.11111099999999999,0.031915,0.036145,0.052632000000000005,0.088889,0.0,0.0,0.06451599999999999,0.05,0.090909,0.081081,0.103448,0.107143,0.107143,0.06451599999999999,0.05714299999999999,0.06666699999999999,0.28,0.0,0.42105299999999996,0.0,0.1,0.1,0.1,0.125,0.19230799999999998,0.0625,0.136364,0.14285699999999998,0.055555999999999994,0.019417,0.058824,0.137931,0.190476,0.045455,0.06666699999999999,0.048780000000000004,0.166667,0.1,0.035713999999999996,0.103448,0.035088,0.045455,0.06666699999999999,0.12,0.078947,0.086957,0.075,0.103448,0.046875,0.043477999999999996,0.103448,0.083333,0.050847,0.053571,0.048780000000000004,0.194444,0.05714299999999999,0.048387,0.048387,0.22222199999999998,0.048780000000000004,0.07142899999999999,0.096774,0.12903199999999998,0.108696,0.073171,0.130435,0.107143,0.045455,0.095238,0.18918900000000002,0.470588,0.042553,0.1,0.044444,0.04918,0.11111099999999999,0.078431,0.090909,0.09375,0.08823500000000001,0.037736,0.14285699999999998,0.1,0.15625,0.380952,0.125,0.06666699999999999,0.081081,0.047619,0.074074,0.10526300000000001,0.094595,0.35,0.090909
0.0,0.0,0.06451599999999999,0.0,0.0,0.035713999999999996,0.0,0.035713999999999996,0.025,0.0,0.054054,0.034483,0.038462,0.05,0.032257999999999995,0.06666699999999999,0.16,0.0625,0.037037,0.0,0.0,0.025641000000000004,0.19230799999999998,0.043477999999999996,0.033333,0.030302999999999997,0.048780000000000004,0.095238,0.0,0.030302999999999997,0.038462,0.0,0.0,0.0,0.0,0.035713999999999996,0.0,0.0,0.027777999999999997,0.0,0.0,0.038462,0.0,0.041667,0.076923,0.0,0.045455,0.0,0.0,0.041667,0.043477999999999996,0.024390000000000002,0.058824,0.0,0.0,0.0,0.043477999999999996,0.0,0.0,0.0,1.0,0.545455,0.666667,0.545455,0.545455,0.461538,0.041667,0.052632000000000005,0.07142899999999999,0.0,0.045455,0.078947,0.0,0.0,0.0,0.025641000000000004,0.0,0.052632000000000005,0.022727,0.027777999999999997,0.023809999999999998,0.029412,0.05128200000000001,0.0,0.058824,0.055555999999999994,0.083333,0.181818,0.10526300000000001,0.06451599999999999,0.023256,0.0,0.015152,0.086957,0.13333299999999998,0.03125,0.173913,0.08,0.173913,0.033333,0.032257999999999995,0.032257999999999995,0.035713999999999996,0.14285699999999998,0.0,0.055555999999999994,0.090909,0.038462,0.083333,0.0,0.035713999999999996,0.04,0.035713999999999996,0.041667,0.038462,0.0,0.024691,0.036364,0.022222,0.058824,0.22222199999999998,0.034483,0.181818,0.03125,0.193548,0.035713999999999996,0.037037,0.037037,0.2,0.214286,0.035713999999999996,0.0,0.035713999999999996,0.0,0.0,0.034483,0.07142899999999999,0.05128200000000001,0.090909,0.037037,0.033333,0.021738999999999998,0.035713999999999996,0.029412,0.0,0.085106,0.034483,0.0,0.048780000000000004,0.0,0.0,0.0,0.034483,0.04,0.035713999999999996,0.018182,0.048780000000000004,0.035713999999999996,0.041667,0.027027,0.1,0.052632000000000005,0.035713999999999996,0.0,0.097561,0.035713999999999996,0.095238,0.035088,0.037037,0.0,0.025641000000000004,0.0625,0.016393,0.016393,0.0,0.052632000000000005,0.08,0.033333,0.0,0.0,0.171429,0.0,0.0,0.162162,0.023809999999999998,0.078947,0.047619,0.022222,0.0,0.023256,0.0,0.0,0.0,0.022727,0.0,0.030302999999999997,0.04,0.035713999999999996,0.0,0.096774,0.04,0.043477999999999996,0.097561,0.0,0.025,0.04,0.058824,0.04,0.043477999999999996,0.05
0.0,0.0,0.058824,0.03125,0.0,0.032257999999999995,0.0,0.032257999999999995,0.047619,0.0,0.076923,0.03125,0.034483,0.043477999999999996,0.06060599999999999,0.06060599999999999,0.185185,0.05714299999999999,0.033333,0.0,0.0,0.048780000000000004,0.13333299999999998,0.038462,0.030302999999999997,0.027777999999999997,0.069767,0.083333,0.0,0.027777999999999997,0.034483,0.0,0.0,0.0,0.0,0.032257999999999995,0.0,0.0,0.052632000000000005,0.0,0.0,0.034483,0.0,0.037037,0.068966,0.0,0.04,0.0,0.0,0.076923,0.038462,0.046512,0.05,0.0,0.0,0.0,0.038462,0.032257999999999995,0.0,0.0,0.545455,1.0,0.636364,0.666667,0.666667,0.466667,0.037037,0.095238,0.06451599999999999,0.0,0.04,0.073171,0.0,0.0,0.0,0.048780000000000004,0.0,0.045455,0.043477999999999996,0.052632000000000005,0.022222,0.027027,0.073171,0.0,0.083333,0.047619,0.10526300000000001,0.2,0.14285699999999998,0.090909,0.044444,0.026316000000000003,0.029412,0.076923,0.08823500000000001,0.028571,0.11111099999999999,0.07142899999999999,0.153846,0.030302999999999997,0.029412,0.029412,0.032257999999999995,0.117647,0.0,0.047619,0.08,0.07142899999999999,0.074074,0.029412,0.06666699999999999,0.035713999999999996,0.06666699999999999,0.037037,0.034483,0.010417000000000001,0.036145,0.052632000000000005,0.020833,0.05,0.190476,0.03125,0.13513499999999998,0.028571,0.14285699999999998,0.032257999999999995,0.033333,0.033333,0.22222199999999998,0.23333299999999998,0.032257999999999995,0.0,0.032257999999999995,0.0,0.0,0.06451599999999999,0.06451599999999999,0.047619,0.08,0.033333,0.030302999999999997,0.041667,0.032257999999999995,0.027027,0.009615,0.058824,0.03125,0.0,0.045455,0.0,0.0,0.0,0.06451599999999999,0.035713999999999996,0.032257999999999995,0.035088,0.069767,0.032257999999999995,0.037037,0.025,0.086957,0.075,0.06666699999999999,0.015152,0.06666699999999999,0.06666699999999999,0.083333,0.050847,0.035088,0.0,0.048780000000000004,0.08823500000000001,0.031745999999999996,0.031745999999999996,0.0,0.048780000000000004,0.07142899999999999,0.0625,0.0,0.0,0.157895,0.0,0.0,0.15,0.045455,0.073171,0.041667,0.020833,0.0,0.044444,0.015872999999999998,0.034483,0.0,0.043477999999999996,0.0,0.05714299999999999,0.037736,0.032257999999999995,0.0,0.08823500000000001,0.035713999999999996,0.038462,0.116279,0.0,0.047619,0.035713999999999996,0.05,0.038462,0.038462,0.043477999999999996
0.0,0.034483,0.0625,0.068966,0.034483,0.07142899999999999,0.027027,0.034483,0.076923,0.0,0.11111099999999999,0.068966,0.076923,0.1,0.06451599999999999,0.1,0.153846,0.09375,0.035713999999999996,0.0,0.026316000000000003,0.078947,0.14285699999999998,0.041667,0.06666699999999999,0.06060599999999999,0.073171,0.090909,0.041667,0.06060599999999999,0.037037,0.03125,0.035713999999999996,0.04,0.058824,0.07142899999999999,0.0,0.03125,0.085714,0.037037,0.034483,0.037037,0.043477999999999996,0.083333,0.11538499999999999,0.055555999999999994,0.090909,0.0,0.0,0.083333,0.041667,0.048780000000000004,0.117647,0.047619,0.033333,0.0,0.041667,0.034483,0.0,0.058824,0.666667,0.636364,1.0,0.384615,0.384615,0.333333,0.083333,0.10526300000000001,0.107143,0.052632000000000005,0.090909,0.076923,0.037037,0.041667,0.024390000000000002,0.05128200000000001,0.0,0.10526300000000001,0.045455,0.085714,0.047619,0.058824,0.10526300000000001,0.030302999999999997,0.08823500000000001,0.052632000000000005,0.11111099999999999,0.17647100000000002,0.157895,0.096774,0.07142899999999999,0.027777999999999997,0.030302999999999997,0.083333,0.09375,0.030302999999999997,0.12,0.12,0.166667,0.06666699999999999,0.06451599999999999,0.03125,0.07142899999999999,0.214286,0.045455,0.11111099999999999,0.136364,0.12,0.125,0.03125,0.07142899999999999,0.08,0.07142899999999999,0.083333,0.076923,0.021505,0.05,0.074074,0.044444,0.055555999999999994,0.21052600000000002,0.033333,0.14285699999999998,0.0625,0.1875,0.07142899999999999,0.074074,0.074074,0.19230799999999998,0.166667,0.07142899999999999,0.034483,0.034483,0.041667,0.0,0.068966,0.107143,0.076923,0.136364,0.074074,0.032257999999999995,0.06666699999999999,0.07142899999999999,0.028571,0.009804,0.083333,0.068966,0.045455,0.073171,0.034483,0.025,0.04,0.068966,0.038462,0.034483,0.017856999999999998,0.1,0.07142899999999999,0.083333,0.054054,0.15,0.108108,0.07142899999999999,0.031745999999999996,0.069767,0.11111099999999999,0.14285699999999998,0.07142899999999999,0.055555999999999994,0.0,0.05128200000000001,0.12903199999999998,0.05,0.05,0.0,0.078947,0.12,0.06666699999999999,0.03125,0.020833,0.166667,0.043477999999999996,0.035713999999999996,0.12820499999999999,0.047619,0.10526300000000001,0.095238,0.044444,0.052632000000000005,0.022727,0.033333,0.076923,0.019231,0.069767,0.03125,0.09375,0.06,0.07142899999999999,0.033333,0.12903199999999998,0.08,0.086957,0.121951,0.027027,0.05,0.038462,0.055555999999999994,0.053333000000000005,0.086957,0.1
0.0,0.0,0.058824,0.03125,0.0,0.032257999999999995,0.0,0.032257999999999995,0.047619,0.0,0.076923,0.03125,0.034483,0.043477999999999996,0.06060599999999999,0.06060599999999999,0.230769,0.05714299999999999,0.033333,0.0,0.0,0.048780000000000004,0.172414,0.038462,0.030302999999999997,0.027777999999999997,0.069767,0.083333,0.0,0.027777999999999997,0.034483,0.0,0.0,0.0,0.0,0.032257999999999995,0.0,0.0,0.025641000000000004,0.0,0.0,0.034483,0.0,0.037037,0.068966,0.0,0.04,0.0,0.0,0.076923,0.038462,0.046512,0.05,0.0,0.0,0.0,0.038462,0.032257999999999995,0.0,0.0,0.545455,0.666667,0.384615,1.0,1.0,0.571429,0.037037,0.095238,0.06451599999999999,0.0,0.04,0.073171,0.0,0.0,0.0,0.048780000000000004,0.0,0.045455,0.043477999999999996,0.052632000000000005,0.022222,0.027027,0.073171,0.0,0.083333,0.047619,0.10526300000000001,0.235294,0.090909,0.058824,0.044444,0.026316000000000003,0.029412,0.076923,0.12121199999999999,0.028571,0.153846,0.07142899999999999,0.153846,0.030302999999999997,0.029412,0.029412,0.032257999999999995,0.117647,0.0,0.047619,0.08,0.07142899999999999,0.074074,0.029412,0.06666699999999999,0.035713999999999996,0.06666699999999999,0.037037,0.034483,0.010417000000000001,0.036145,0.052632000000000005,0.020833,0.05,0.190476,0.03125,0.166667,0.028571,0.17647100000000002,0.032257999999999995,0.033333,0.033333,0.269231,0.23333299999999998,0.032257999999999995,0.0,0.032257999999999995,0.0,0.0,0.06451599999999999,0.06451599999999999,0.047619,0.08,0.033333,0.030302999999999997,0.041667,0.032257999999999995,0.027027,0.009615,0.08,0.03125,0.0,0.045455,0.0,0.0,0.0,0.06451599999999999,0.035713999999999996,0.032257999999999995,0.035088,0.069767,0.032257999999999995,0.037037,0.025,0.086957,0.075,0.06666699999999999,0.015152,0.090909,0.06666699999999999,0.083333,0.050847,0.035088,0.0,0.048780000000000004,0.05714299999999999,0.031745999999999996,0.031745999999999996,0.0,0.048780000000000004,0.07142899999999999,0.0625,0.0,0.0,0.18918900000000002,0.0,0.0,0.17948699999999998,0.045455,0.073171,0.041667,0.020833,0.0,0.044444,0.015872999999999998,0.034483,0.0,0.021277,0.0,0.05714299999999999,0.037736,0.032257999999999995,0.0,0.08823500000000001,0.035713999999999996,0.038462,0.090909,0.0,0.047619,0.035713999999999996,0.05,0.038462,0.038462,0.043477999999999996
0.0,0.0,0.058824,0.03125,0.0,0.032257999999999995,0.0,0.032257999999999995,0.047619,0.0,0.076923,0.03125,0.034483,0.043477999999999996,0.06060599999999999,0.06060599999999999,0.230769,0.05714299999999999,0.033333,0.0,0.0,0.048780000000000004,0.172414,0.038462,0.030302999999999997,0.027777999999999997,0.069767,0.083333,0.0,0.027777999999999997,0.034483,0.0,0.0,0.0,0.0,0.032257999999999995,0.0,0.0,0.025641000000000004,0.0,0.0,0.034483,0.0,0.037037,0.068966,0.0,0.04,0.0,0.0,0.076923,0.038462,0.046512,0.05,0.0,0.0,0.0,0.038462,0.032257999999999995,0.0,0.0,0.545455,0.666667,0.384615,1.0,1.0,0.571429,0.037037,0.095238,0.06451599999999999,0.0,0.04,0.073171,0.0,0.0,0.0,0.048780000000000004,0.0,0.045455,0.043477999999999996,0.052632000000000005,0.022222,0.027027,0.073171,0.0,0.083333,0.047619,0.10526300000000001,0.235294,0.090909,0.058824,0.044444,0.026316000000000003,0.029412,0.076923,0.12121199999999999,0.028571,0.153846,0.07142899999999999,0.153846,0.030302999999999997,0.029412,0.029412,0.032257999999999995,0.117647,0.0,0.047619,0.08,0.07142899999999999,0.074074,0.029412,0.06666699999999999,0.035713999999999996,0.06666699999999999,0.037037,0.034483,0.010417000000000001,0.036145,0.052632000000000005,0.020833,0.05,0.190476,0.03125,0.166667,0.028571,0.17647100000000002,0.032257999999999995,0.033333,0.033333,0.269231,0.23333299999999998,0.032257999999999995,0.0,0.032257999999999995,0.0,0.0,0.06451599999999999,0.06451599999999999,0.047619,0.08,0.033333,0.030302999999999997,0.041667,0.032257999999999995,0.027027,0.009615,0.08,0.03125,0.0,0.045455,0.0,0.0,0.0,0.06451599999999999,0.035713999999999996,0.032257999999999995,0.035088,0.069767,0.032257999999999995,0.037037,0.025,0.086957,0.075,0.06666699999999999,0.015152,0.090909,0.06666699999999999,0.083333,0.050847,0.035088,0.0,0.048780000000000004,0.05714299999999999,0.031745999999999996,0.031745999999999996,0.0,0.048780000000000004,0.07142899999999999,0.0625,0.0,0.0,0.18918900000000002,0.0,0.0,0.17948699999999998,0.045455,0.073171,0.041667,0.020833,0.0,0.044444,0.015872999999999998,0.034483,0.0,0.021277,0.0,0.05714299999999999,0.037736,0.032257999999999995,0.0,0.08823500000000001,0.035713999999999996,0.038462,0.090909,0.0,0.047619,0.035713999999999996,0.05,0.038462,0.038462,0.043477999999999996
0.0,0.0,0.085714,0.029412,0.0,0.030302999999999997,0.024390000000000002,0.030302999999999997,0.045455,0.0,0.1,0.029412,0.032257999999999995,0.04,0.05714299999999999,0.08823500000000001,0.172414,0.083333,0.06451599999999999,0.043477999999999996,0.023809999999999998,0.046512,0.16129000000000002,0.035713999999999996,0.028571,0.026316000000000003,0.090909,0.076923,0.035713999999999996,0.054054,0.032257999999999995,0.027777999999999997,0.0,0.034483,0.0,0.030302999999999997,0.0,0.0,0.05,0.032257999999999995,0.030302999999999997,0.032257999999999995,0.037037,0.07142899999999999,0.06451599999999999,0.045455,0.076923,0.041667,0.0,0.07142899999999999,0.035713999999999996,0.068182,0.095238,0.0,0.029412,0.0,0.035713999999999996,0.0625,0.04,0.047619,0.461538,0.466667,0.333333,0.571429,0.571429,1.0,0.07142899999999999,0.041667,0.06060599999999999,0.043477999999999996,0.076923,0.095238,0.0,0.035713999999999996,0.022222,0.046512,0.021738999999999998,0.041667,0.06383,0.05,0.043477999999999996,0.025641000000000004,0.095238,0.027027,0.078947,0.090909,0.12820499999999999,0.257143,0.130435,0.085714,0.042553,0.05128200000000001,0.028571,0.07142899999999999,0.147059,0.055555999999999994,0.14285699999999998,0.103448,0.103448,0.028571,0.05714299999999999,0.027777999999999997,0.0625,0.10526300000000001,0.038462,0.043477999999999996,0.074074,0.06666699999999999,0.107143,0.05714299999999999,0.096774,0.033333,0.096774,0.07142899999999999,0.06666699999999999,0.010204000000000001,0.035294,0.050847,0.040816000000000005,0.045455,0.173913,0.06060599999999999,0.18918900000000002,0.055555999999999994,0.2,0.0625,0.06451599999999999,0.06451599999999999,0.20689699999999997,0.258065,0.096774,0.0,0.030302999999999997,0.0,0.0,0.06060599999999999,0.09375,0.045455,0.11538499999999999,0.03125,0.028571,0.04,0.0625,0.052632000000000005,0.009434,0.098039,0.06060599999999999,0.0,0.06666699999999999,0.0,0.022727,0.0,0.09375,0.033333,0.030302999999999997,0.033898000000000005,0.090909,0.030302999999999997,0.07142899999999999,0.048780000000000004,0.08,0.097561,0.096774,0.014706,0.11111099999999999,0.0625,0.12,0.04918,0.033898000000000005,0.022727,0.046512,0.054054,0.015152,0.015152,0.0,0.07142899999999999,0.06666699999999999,0.090909,0.0,0.019231,0.21052600000000002,0.037037,0.03125,0.2,0.06666699999999999,0.095238,0.08,0.040816000000000005,0.0,0.042553,0.015385,0.032257999999999995,0.0,0.041667,0.0,0.054054,0.055555999999999994,0.0625,0.0,0.11428599999999998,0.068966,0.035713999999999996,0.11111099999999999,0.024390000000000002,0.022222,0.033333,0.045455,0.050633,0.074074,0.04
0.0,0.333333,0.257143,0.171429,0.17647100000000002,0.333333,0.170732,0.25,0.23809499999999997,0.28571399999999997,0.25,0.28125,0.357143,0.230769,0.34375,0.30303,0.37931,0.323529,0.21875,0.034483,0.25640999999999997,0.243902,0.3125,0.12903199999999998,0.272727,0.28571399999999997,0.255814,0.214286,0.25,0.323529,0.266667,0.30303,0.181818,0.28571399999999997,0.076923,0.333333,0.1,0.30303,0.263158,0.266667,0.333333,0.310345,0.307692,0.28571399999999997,0.344828,0.11538499999999999,0.13333299999999998,0.24,0.321429,0.28571399999999997,0.166667,0.261905,0.208333,0.28,0.366667,0.275862,0.4,0.052632000000000005,0.28,0.12,0.041667,0.037037,0.083333,0.037037,0.037037,0.07142899999999999,1.0,0.291667,0.322581,0.5,0.307692,0.23809499999999997,0.310345,0.25,0.181818,0.275,0.019231,0.068966,0.333333,0.333333,0.317073,0.277778,0.23809499999999997,0.333333,0.305556,0.2,0.282051,0.136364,0.28,0.333333,0.195652,0.27026999999999995,0.164179,0.090909,0.25,0.294118,0.117647,0.1875,0.117647,0.235294,0.30303,0.264706,0.48148100000000005,0.08,0.32,0.07142899999999999,0.20689699999999997,0.225806,0.321429,0.30303,0.212121,0.193548,0.212121,0.384615,0.357143,0.14130399999999999,0.13253,0.172414,0.09615399999999999,0.208333,0.178571,0.205882,0.21951199999999998,0.294118,0.263158,0.333333,0.344828,0.344828,0.366667,0.18421099999999999,0.333333,0.052632000000000005,0.333333,0.06060599999999999,0.0,0.24242399999999997,0.366667,0.23809499999999997,0.296296,0.344828,0.10526300000000001,0.137255,0.212121,0.314286,0.018018,0.19230799999999998,0.205882,0.269231,0.227273,0.17647100000000002,0.275,0.2,0.28125,0.15625,0.25,0.175439,0.2,0.37931,0.241379,0.324324,0.269231,0.243902,0.290323,0.102941,0.19148900000000002,0.17647100000000002,0.0625,0.166667,0.175439,0.02,0.085106,0.216216,0.140625,0.140625,0.205882,0.243902,0.310345,0.272727,0.38709699999999997,0.311111,0.23809499999999997,0.0625,0.344828,0.227273,0.255814,0.209302,0.137931,0.21276599999999998,0.25,0.170213,0.10769200000000001,0.1875,0.211538,0.272727,0.264706,0.28571399999999997,0.18867899999999999,0.212121,0.24242399999999997,0.046512,0.12121199999999999,0.346154,0.272727,0.333333,0.130435,0.193548,0.380952,0.1125,0.12903199999999998,0.28
0.0,0.20689699999999997,0.147059,0.241379,0.166667,0.166667,0.228571,0.166667,0.146341,0.19230799999999998,0.153846,0.2,0.178571,0.227273,0.357143,0.357143,0.20689699999999997,0.212121,0.13333299999999998,0.0,0.12820499999999999,0.121951,0.12121199999999999,0.153846,0.193548,0.333333,0.11363599999999999,0.26087,0.363636,0.17647100000000002,0.178571,0.225806,0.13333299999999998,0.19230799999999998,0.15,0.346154,0.12,0.310345,0.264706,0.32,0.25,0.178571,0.208333,0.24,0.36,0.14285699999999998,0.16,0.181818,0.185185,0.347826,0.153846,0.2,0.14285699999999998,0.35,0.241379,0.185185,0.2,0.12903199999999998,0.227273,0.095238,0.052632000000000005,0.095238,0.10526300000000001,0.095238,0.095238,0.041667,0.291667,1.0,0.2,0.25,0.380952,0.146341,0.22222199999999998,0.2,0.175,0.243243,0.0,0.181818,0.186047,0.264706,0.225,0.322581,0.236842,0.3,0.235294,0.25,0.216216,0.125,0.42105299999999996,0.21875,0.16279100000000002,0.2,0.140625,0.068966,0.11111099999999999,0.11428599999999998,0.137931,0.178571,0.137931,0.23333299999999998,0.225806,0.151515,0.20689699999999997,0.1,0.21739099999999997,0.086957,0.25,0.269231,0.230769,0.266667,0.166667,0.28,0.166667,0.24,0.269231,0.086957,0.1125,0.145455,0.083333,0.263158,0.166667,0.16129000000000002,0.125,0.21875,0.162162,0.25,0.214286,0.214286,0.2,0.17647100000000002,0.296296,0.06060599999999999,0.166667,0.07142899999999999,0.0,0.28571399999999997,0.333333,0.236842,0.363636,0.172414,0.12121199999999999,0.177778,0.25,0.138889,0.048544,0.117647,0.241379,0.333333,0.166667,0.12903199999999998,0.21052600000000002,0.291667,0.241379,0.14285699999999998,0.25,0.107143,0.225,0.20689699999999997,0.347826,0.157895,0.4,0.15,0.25,0.147541,0.108696,0.25,0.16,0.16071400000000002,0.127273,0.0,0.095238,0.212121,0.13333299999999998,0.13333299999999998,0.125,0.243243,0.22222199999999998,0.12121199999999999,0.225806,0.173913,0.20512800000000003,0.035713999999999996,0.214286,0.139535,0.195122,0.119048,0.166667,0.155556,0.25,0.11111099999999999,0.155172,0.22222199999999998,0.16,0.214286,0.1875,0.212121,0.16,0.25,0.241379,0.052632000000000005,0.14285699999999998,0.25,0.243902,0.162162,0.175,0.14285699999999998,0.333333,0.10526300000000001,0.11111099999999999,0.42105299999999996
